"cell.type","term","parameter","setSize","enrichmentScore","NES","P.Value","p.adjust","qvalues","rank","leading_edge","core_enrichment","ont","adj.P.Val"
"CD8_CM","D28.covid.m","INFLAMMATORY_RESPONSE",78,-0.275174199325214,-1.03563368381901,0.374059207225289,0.790215064071837,0.754915762226965,1896,"tags=33%, list=24%, signal=26%","GNAI3/PTGER2/CD55/TLR1/SRI/CDKN1A/EMP3/CCR7/CSF1/NFKB1/IL4R/IFNGR2/CD14/P2RX4/LCK/ICOSLG/IL7R/SELL/IFITM1/ACVR2A/IRF7/RIPK2/ITGA5/CHST2/AHR/CD82","Hallmark",0.764381858242981
"CD8_CM","D28.covid.m","TLR and inflammatory signaling (M16)",15,0.422750046089672,1.06820369230853,0.378506375227687,0.790215064071837,0.754915762226965,916,"tags=27%, list=11%, signal=24%","FGR/CSF3R/FPR1/LILRB1","BTM",0.801542912246866
"CD8_CM","D28.covid.m","regulation of antigen presentation and immune response (M5.0)",47,0.317866950573147,1.03597286968331,0.39330688287045,0.806957225199717,0.770910042649884,636,"tags=13%, list=8%, signal=12%","FGR/PTPRC/THEMIS/MAPK14/HLA-DRB1/ZAP70","BTM",0.806795129280471
"CD8_CM","D28.covid.m","mismatch repair (I) (M22.0)",19,0.391344980860341,1.04533119332792,0.405028943560058,0.816922784468591,0.780430435405642,2025,"tags=47%, list=25%, signal=35%","RFC3/MSH2/CHEK1/SMC1A/POLA1/ZWINT/NCAPG2/MCM6/CENPK","BTM",0.806795129280471
"CD8_CM","D28.covid.m","DNA_REPAIR",106,-0.254979939086877,-1.00891324366012,0.423947368421053,0.827888305303553,0.790906120944571,1309,"tags=21%, list=16%, signal=18%","PNP/NELFB/RALA/NFX1/POM121/RBX1/HCLS1/COX17/SDCBP/POLB/SF3A3/GTF3C5/EDF1/GTF2H1/ERCC3/SURF1/POLD1/POLR2D/IMPDH2/DDB2/CSTF3/POLR2H","Hallmark",0.830230263157895
"CD8_CM","D28.covid.m","golgi membrane (II) (M237)",10,-0.437708736516691,-1.02226399651458,0.424379719525351,0.827888305303553,0.790906120944571,3107,"tags=60%, list=39%, signal=37%","GOLPH3L/SLC35A3/C3orf58/PNPLA8/SLC35A5/ARFIP1","BTM",0.806795129280471
"CD8_CM","D28.covid.m","cell cycle (III) (M103)",29,0.343841988159129,1.01341938294132,0.439474618388356,0.840571817562968,0.803023054372407,2279,"tags=45%, list=29%, signal=32%","TFDP1/MAD2L1/CDC7/MCM3/WEE1/CHEK1/SMC1A/SMC3/CDKN2A/MCM6/MCM4/E2F5/CCNB1","BTM",0.806795129280471
"CD8_CM","D28.covid.m","platelet activation (I) (M32.0)",16,0.392237490667465,1.00750221075854,0.452285921625544,0.840571817562968,0.803023054372407,1397,"tags=31%, list=17%, signal=26%","GNAI2/FLNA/TLN1/PFN1/ACTN4","BTM",0.806795129280471
"CD8_CM","D28.covid.m","mitochondrial cluster (M235)",10,0.44513947228149,1.00964144808749,0.457238680827278,0.840571817562968,0.803023054372407,4,"tags=10%, list=0%, signal=10%","TMEM218","BTM",0.806795129280471
"CD8_CM","D28.covid.m","CHOLESTEROL_HOMEOSTASIS",44,0.309762846075035,0.994117520465847,0.459135866736075,0.840571817562968,0.803023054372407,2570,"tags=39%, list=32%, signal=26%","IDI1/ETHE1/CLU/LDLR/TP53INP1/SREBF2/CHKA/FABP5/CD9/HSD17B7/PMVK/ATF3/NSDHL/DHCR7/ANXA5/PDK3/PNRC1","Hallmark",0.863175429463821
"CD8_CM","D28.covid.m","MHC-TLR7-TLR8 cluster (M146)",13,0.410537407434535,0.998956604264468,0.466213734851267,0.840597491625769,0.803047581561991,2101,"tags=46%, list=26%, signal=34%","HLA-DRB1/HLA-B/HLA-DPB1/HLA-DPA1/CD74/HLA-DRA","BTM",0.806795129280471
"CD8_CM","D28.covid.m","leukocyte differentiation (M160)",10,-0.420714335230089,-0.982573757028236,0.474865156418554,0.843212964977159,0.805546220411616,2674,"tags=50%, list=33%, signal=33%","KLF6/JUNB/BTG2/NAA15/RARA","BTM",0.806795129280471
"CD8_CM","D28.covid.m","T cell activation (IV) (M52)",11,-0.40810868733034,-0.978052471553792,0.481835979986948,0.843212964977159,0.805546220411616,957,"tags=36%, list=12%, signal=32%","LCK/SELL/GATA3/UNC93B1","BTM",0.806795129280471
"CD8_CM","D28.covid.m","HEME_METABOLISM",94,0.265332129570722,0.977651437745518,0.495023658019253,0.845130894861975,0.807378475409936,1737,"tags=28%, list=22%, signal=22%","RNF19A/RIOK3/EPB41/SIDT2/UBAC1/NFE2L1/KLF3/HBB/FBXO34/FBXO9/KDM7A/RHCE/ATG4A/DCUN1D1/BLVRB/BACH1/DCAF11/VEZF1/LPIN2/AGPAT4/GYPC/GDE1/PPP2R5B/RCL1/TNRC6B/UCP2","Hallmark",0.894850458727111
"CD8_CM","D28.covid.m","T cell activation (III) (M7.4)",11,-0.400382628486207,-0.959536592861513,0.5120730911464,0.845130894861975,0.807378475409936,957,"tags=36%, list=12%, signal=32%","NELL2/LCK/CAMK4/LEF1","BTM",0.81147387347361
"CD8_CM","D28.covid.m","respiratory electron transport chain (mitochondrion) (M238)",15,0.381286963011884,0.963434884243652,0.515664845173042,0.845130894861975,0.807378475409936,2309,"tags=47%, list=29%, signal=33%","ATP5D/NDUFS7/NDUFC2/NDUFA4/ATP5O/UQCRQ/ATP5J2","BTM",0.81147387347361
"CD8_CM","D28.covid.m","KRAS_SIGNALING_DN",37,-0.296207349259158,-0.961491618485143,0.5169452181987,0.845130894861975,0.807378475409936,1369,"tags=27%, list=17%, signal=23%","SLC16A7/PDK2/IDUA/GTF3C5/CAMK1D/IFI44L/DTNB/CCR8/LFNG/CHST2","Hallmark",0.899867602049589
"CD8_CM","D28.covid.m","cell cycle and transcription (M4.0)",119,0.254770281012745,0.970983337555682,0.518441641385917,0.845130894861975,0.807378475409936,1605,"tags=22%, list=20%, signal=18%","FGR/CEBPA/RFC3/WDHD1/CSF3R/MAD2L1/BRIP1/CDC7/DHFR/AOAH/TK1/TMEM106C/KIAA0101/IGSF6/FPR1/VCAN/LILRB1/CENPE/CENPN/CHEK1/POLA1/CEBPD/ZWINT/GRN/NCAPG2/CDCA7","BTM",0.81147387347361
"CD8_CM","D28.covid.m","MTORC1_SIGNALING",132,0.248485620224502,0.960439371034002,0.545784081954295,0.877679807467042,0.838473411821676,2189,"tags=30%, list=27%, signal=22%","IDI1/PSMC6/ARPC5L/QDPR/ENO1/RIT1/PSMC4/CTSC/RPA1/HSPA4/DHFR/TOMM40/LDLR/UCHL5/SERPINH1/COPS5/FADS1/SKAP2/NAMPT/SYTL2/FDXR/RRP9/PSMA3/PSAT1/EIF2S2/CCNF/SRD5A1/IFRD1/TES/BHLHE40/XBP1/CALR/ATP6V1D/CD9/MCM4/HPRT1/GGA2/GAPDH/FGL2","Hallmark",0.916137566137566
"CD8_CM","D28.covid.m","IL6_JAK_STAT3_SIGNALING",43,0.292626752264054,0.935483009849557,0.567076337199238,0.896231391396085,0.85619628722492,699,"tags=14%, list=9%, signal=13%","IL18R1/MAP3K8/A2M/CSF3R/TNFRSF1B/PTPN1","Hallmark",0.919054753391869
"CD8_CM","D28.covid.m","cell adhesion (GO) (M117)",16,-0.345169303252105,-0.917557775313875,0.572383073496659,0.896231391396085,0.85619628722492,484,"tags=19%, list=6%, signal=18%","NINJ1/CXCR3/LEF1","BTM",0.876842155143818
"CD8_CM","D28.covid.m","UV_RESPONSE_UP",70,-0.2533271477282,-0.934186709899758,0.590751730959446,0.912979947846417,0.872196677288041,848,"tags=14%, list=11%, signal=13%","SIGMAR1/MGAT1/CYB5R1/PPP1R2/IL6ST/PRKACA/POLG2/ALAS1/TUBA4A/POLR2H","Hallmark",0.925511045169799
"CD8_CM","D28.covid.m","extracellular matrix (II) (M2.1)",10,0.393209790368289,0.891857332073597,0.601267002049562,0.917317605690999,0.876340569788836,2491,"tags=70%, list=31%, signal=48%","VCAN/GRN/COL6A2/ENTPD1/FGL2/AEBP1/CTSH","BTM",0.897944799065001
"CD8_CM","D28.covid.m","enriched in monocytes (IV) (M118.0)",31,0.301239446822275,0.902157301922973,0.611101321585903,0.92051971226231,0.879399636659261,732,"tags=13%, list=9%, signal=12%","NACC2/MYO1F/TNFRSF1B/RNASE6","BTM",0.897944799065001
"CD8_CM","D28.covid.m","PI3K_AKT_MTOR_SIGNALING",62,0.260632246629709,0.895511602784317,0.657335581787521,0.94069768680242,0.898676250992139,1256,"tags=18%, list=16%, signal=15%","ARF1/RIT1/DUSP3/VAV3/SMAD2/PLCB1/RPTOR/CAB39/ECSIT/CFL1/PFN1","Hallmark",0.961622746568168
"CD8_CM","D28.covid.m","DNA repair (M76)",13,-0.342058246642355,-0.856583465221199,0.660228270412643,0.94069768680242,0.898676250992139,1195,"tags=31%, list=15%, signal=26%","FANCD2/BRCA2/GTF2H1/POLD1","BTM",0.915768194070081
"CD8_CM","D28.covid.m","T cell differentiation (Th2) (M19)",12,-0.348068576935963,-0.85310949579017,0.662437103478451,0.94069768680242,0.898676250992139,1935,"tags=75%, list=24%, signal=57%","IL32/CD3G/LAT/GPR171/UBASH3A/PKIA/LCK/GATA3/MAL","BTM",0.915768194070081
"CD8_CM","D28.covid.m","T cell activation and signaling (M5.1)",19,-0.308838184220437,-0.85854460322314,0.664506034868127,0.94069768680242,0.898676250992139,1160,"tags=47%, list=15%, signal=41%","ITK/PRKAR1B/BIN2/CCR7/GIMAP6/LCK/CD52/IL2RG/TRAF3IP3","BTM",0.915768194070081
"CD8_CM","D28.covid.m","WNT_BETA_CATENIN_SIGNALING",23,0.308212350348121,0.861225778309875,0.676248652533238,0.94069768680242,0.898676250992139,1342,"tags=22%, list=17%, signal=18%","ADAM17/PTCH1/WNT1/CUL1/RBPJ","Hallmark",0.961622746568168
"CD8_CM","D28.covid.m","MITOTIC_SPINDLE",109,0.240393304331997,0.904721739173511,0.676684440135725,0.94069768680242,0.898676250992139,1562,"tags=23%, list=20%, signal=19%","VCL/MAPRE1/EPB41/PDLIM5/MYH9/DOCK2/TBCD/PREX1/FLNA/MYO9B/RABGAP1/HOOK3/PLEKHG2/KATNA1/CEP192/CENPE/SMC1A/DYNC1H1/SMC3/DYNLL2/SSH2/ACTN4/ITSN1/NEDD9/CENPJ","Hallmark",0.961622746568168
"CD8_CM","D28.covid.m","translation initiation factor 3 complex (M245)",10,-0.35441450819648,-0.827731231628886,0.687378640776699,0.94069768680242,0.898676250992139,976,"tags=30%, list=12%, signal=26%","EIF3E/EIF3D/UXT","BTM",0.915768194070081
"CD8_CM","D28.covid.m","DC surface signature (S5)",22,-0.293232456920572,-0.845581412863731,0.692566808892881,0.94069768680242,0.898676250992139,1410,"tags=36%, list=18%, signal=30%","CRIM1/LAMP2/ALCAM/ITPRIPL2/PSEN2/TM2D2/SPINT2/TNFRSF11A","BTM",0.915768194070081
"CD8_CM","D28.covid.m","MYC_TARGETS_V2",39,-0.263013238816795,-0.863014862785217,0.6956419868791,0.94069768680242,0.898676250992139,1174,"tags=31%, list=15%, signal=26%","GRWD1/CDK4/WDR74/TBRG4/TFB2M/CBX3/IPO4/NPM1/UTP20/PUS1/AIMP2/RABEPK","Hallmark",0.961622746568168
"CD8_CM","D28.covid.m","viral sensing & immunity; IRF2 targets network (I) (M111.0)",10,-0.348396435681372,-0.813676088682535,0.704638619201726,0.941771488469602,0.899702085402185,144,"tags=30%, list=2%, signal=29%","LY86/BST2/RIPK2","BTM",0.915768194070081
"CD8_CM","D28.covid.m","regulation of signal transduction (M3)",16,0.320579608914306,0.823441594416819,0.712264150943396,0.941771488469602,0.899702085402185,773,"tags=19%, list=10%, signal=17%","ENG/LRP1/FPR1","BTM",0.915768194070081
"CD8_CM","D28.covid.m","KLF12 targets network (M32.3)",10,0.340138361370059,0.771483566630569,0.765231973169368,0.987090749285871,0.942996912188183,48,"tags=10%, list=1%, signal=10%","GNAI2","BTM",0.966608808213939
"CD8_CM","D28.covid.m","UNFOLDED_PROTEIN_RESPONSE",65,-0.234357767468803,-0.851819316419827,0.771736468283125,0.987090749285871,0.942996912188183,697,"tags=20%, list=9%, signal=18%","BAG3/XPOT/ZBTB17/EIF4A2/NPM1/KIF5B/SERP1/EDC4/PAIP1/SHC1/GEMIN4/SEC11A/NFYB","Hallmark",0.984808234144098
"CD8_CM","D28.covid.m","UV_RESPONSE_DN",57,0.245316226565857,0.829702739962217,0.778268251273345,0.987090749285871,0.942996912188183,518,"tags=12%, list=6%, signal=12%","PIAS3/PDLIM5/SYNE1/ANXA4/MAPK14/TGFBR3/SMAD3","Hallmark",0.984808234144098
"CD8_CM","D28.covid.m","enriched in monocytes (II) (M11.0)",68,-0.231028677015931,-0.848352325298328,0.781465093411996,0.987090749285871,0.942996912188183,1594,"tags=26%, list=20%, signal=21%","CD36/NRGN/FCN1/MS4A6A/IFNGR2/ALOX5/PLBD1/CD14/LST1/NCF1/CFP/RNF130/LILRA5/SULF2/CST3/TLR5/GCA/SERPINA1","BTM",0.97009459871834
"CD8_CM","D28.covid.m","T cell surface signature (S0)",17,-0.284760653578649,-0.769618088933645,0.795773081201335,0.987090749285871,0.942996912188183,1023,"tags=41%, list=13%, signal=36%","NPDC1/PTPRCAP/GPR171/FLT3LG/C12orf23/ICOS/MAL","BTM",0.971112912652476
"CD8_CM","D28.covid.m","FATTY_ACID_METABOLISM",84,0.23152690397075,0.837309254999545,0.796308503625577,0.987090749285871,0.942996912188183,1668,"tags=24%, list=21%, signal=19%","IDI1/ACO2/IDH3G/CPT2/HSP90AA1/PTS/SERINC1/SDHC/SLC22A5/SMS/NTHL1/ACADVL/GLUL/GABARAPL1/LGALS1/ACSL5/ENO2/CRYZ/HSD17B11/METAP1","Hallmark",0.984808234144098
"CD8_CM","D28.covid.m","REACTIVE_OXYGEN_SPECIES_PATHWAY",34,-0.246265609693267,-0.783464425633205,0.821898821898822,0.995738686003844,0.951258541250908,2470,"tags=47%, list=31%, signal=33%","GCLM/JUNB/FTL/HMOX2/GLRX2/GCLC/PRDX1/PRDX6/PRNP/GPX4/PRDX4/TXNRD2/IPCEF1/EGLN2/NDUFB4/CAT","Hallmark",0.984808234144098
"CD8_CM","D28.covid.m","enriched in B cells (I) (M47.0)",11,-0.304849220832029,-0.730586099101273,0.822275396998042,0.995738686003844,0.951258541250908,2653,"tags=55%, list=33%, signal=36%","MS4A1/RALGPS2/P2RX5/PPAPDC1B/CXCR5/BTLA","BTM",0.986730476397651
"CD8_CM","D28.covid.m","E2F1 targets (Q4) (M10.1)",10,-0.302399571716986,-0.706250912850849,0.842286947141316,0.995738686003844,0.951258541250908,1009,"tags=40%, list=13%, signal=35%","RANBP1/DCLRE1A/SKP2/NASP","BTM",0.987481590574374
"CD8_CM","D28.covid.m","OXIDATIVE_PHOSPHORYLATION",130,-0.209629450206255,-0.855537915449003,0.842460210412733,0.995738686003844,0.951258541250908,1481,"tags=22%, list=19%, signal=18%","RHOT2/NDUFS3/GPX4/FDX1/HADHA/ACAA1/PHYH/COX17/MRPL35/IMMT/LDHA/MRPL34/BDH2/NDUFB2/COX7C/NDUFA7/COX4I1/ATP6V0E1/NDUFAB1/SLC25A3/AFG3L2/NDUFB4/SURF1/SDHD/ECI1/ALAS1/ISCU/LDHB/TIMM9","Hallmark",0.984808234144098
"CD8_CM","D28.covid.m","CORO1A-DEF6 network (I) (M32.2)",14,0.28710349494168,0.711026956617206,0.850331369661267,0.995738686003844,0.951258541250908,1362,"tags=21%, list=17%, signal=18%","ATP5D/SIPA1/STXBP2","BTM",0.987481590574374
"CD8_CM","D28.covid.m","T cell differentiation (M14)",10,0.301623393942087,0.684125985673494,0.865474194149432,0.995738686003844,0.951258541250908,856,"tags=30%, list=11%, signal=27%","SH2D1A/NOG/CD28","BTM",0.989113364742208
"CD8_CM","D28.covid.m","PEROXISOME",60,0.227168059735374,0.774995611498132,0.870307744335475,0.995738686003844,0.951258541250908,1378,"tags=22%, list=17%, signal=18%","IDI1/CADM1/MSH2/PEX13/VPS4B/ATXN1/FADS1/CTBP1/ERCC1/DHRS3/SLC23A2/ACSL5/IDH2","Hallmark",0.984808234144098
"CD8_CM","D28.covid.m","INTERFERON_ALPHA_RESPONSE",63,0.225568141884937,0.776188247536909,0.872991713174362,0.995738686003844,0.951258541250908,1646,"tags=22%, list=21%, signal=18%","IL15/NCOA7/PSMB9/CD47/CASP1/ADAR/CMTR1/PARP12/RTP4/TAP1/MOV10/PSMB8/PSME2/PSMA3","Hallmark",0.984808234144098
"CD8_CM","D28.covid.m","ADIPOGENESIS",103,0.213137641584782,0.796515434824204,0.887219259977379,0.995738686003844,0.951258541250908,836,"tags=10%, list=10%, signal=9%","ACO2/IDH3G/RIOK3/QDPR/CPT2/UBC/COX8A/ATP1B3/SDHC/TANK","Hallmark",0.984808234144098
"CD8_CM","D28.covid.m","T & B cell development, activation (M62.0)",13,-0.260673698534652,-0.652779993391892,0.913301141352063,0.995738686003844,0.951258541250908,1917,"tags=54%, list=24%, signal=41%","ACPL2/CD3G/PTK2/UBASH3A/CD7/ICOSLG/MAL","BTM",0.997374753883177
"CD8_CM","D28.covid.m","enriched in myeloid cells and monocytes (M81)",10,-0.26419050665253,-0.617014056701446,0.926429341963322,0.995738686003844,0.951258541250908,1028,"tags=40%, list=13%, signal=35%","FCER1G/MARCKS/CD14/F5","BTM",0.997374753883177
"CD8_CM","D28.covid.m","regulation of transcription, transcription factors (M213)",10,-0.261172145518519,-0.609964707080662,0.930744336569579,0.995738686003844,0.951258541250908,393,"tags=20%, list=5%, signal=19%","KIAA1109/KIAA1468","BTM",0.997374753883177
"CD8_CM","D28.covid.m","HYPOXIA",85,0.206514409248339,0.749083839229126,0.935733070348455,0.995738686003844,0.951258541250908,1531,"tags=18%, list=19%, signal=14%","TIPARP/NDRG1/PAM/ENO1/MYH9/XPNPEP1/SAP30/IER3/B3GALT6/RBPJ/NDST2/MAFF/SIAH2/ENO2/S100A4","Hallmark",0.984808234144098
"CD8_CM","D28.covid.m","enriched in B cells (II) (M47.1)",10,-0.255293519762133,-0.596235240523607,0.937864077669903,0.995738686003844,0.951258541250908,1518,"tags=50%, list=19%, signal=41%","MS4A1/RALGPS2/TPD52/CXCR5/SP140","BTM",0.997374753883177
"CD8_CM","D28.covid.m","MYC_TARGETS_V1",147,-0.193299088679981,-0.803438101488743,0.939662330473291,0.995738686003844,0.951258541250908,1367,"tags=18%, list=17%, signal=16%","PCBP1/XPOT/RPL18/SET/RPS10/PSMD14/PRDX4/RPL34/HNRNPC/RPL22/CBX3/NPM1/SNRPB2/EIF3D/CANX/LDHA/NDUFAB1/APEX1/PABPC1/SLC25A3/RPS5/RNPS1/PRPF31/AIMP2/SF3A1/IMPDH2/SSB","Hallmark",0.984808234144098
"CD8_CM","D28.covid.m","BILE_ACID_METABOLISM",47,0.214602800736617,0.699420556054406,0.942901500776264,0.995738686003844,0.951258541250908,1652,"tags=23%, list=21%, signal=19%","IDI1/PEX13/ABCA3/ATXN1/FADS1/SLC23A2/ACSL5/IDH2/FDXR/HSD17B11/ISOC1","Hallmark",0.984808234144098
"CD8_CM","D28.covid.m","immune activation - generic cluster (M37.0)",99,0.200357272866945,0.745364590641642,0.947759987061297,0.995738686003844,0.951258541250908,2101,"tags=29%, list=26%, signal=22%","NACC2/ENG/SH2D1A/MSH2/HMGB2/LRP1/MCM3/FAM49A/RNASE6/NCAPD2/BLVRB/F13A1/RHOU/CHI3L2/S100A8/CSE1L/SLC19A2/CIITA/PRKAR2B/KLF5/NUP37/PPIL4/UPP1/EMR1/ENTPD1/CKAP2/CD9/MS4A7/HLA-DRA","BTM",0.997374753883177
"CD8_CM","D28.covid.m","MYOGENESIS",55,-0.195530300390272,-0.688170451341925,0.967844092570037,0.995738686003844,0.951258541250908,2114,"tags=35%, list=26%, signal=26%","TPM3/ACSL1/FDPS/PRNP/OCEL1/CDKN1A/PKIA/DMPK/CD36/HDAC5/EIF4A2/ITGB1/GAA/PSEN2/FLII/CRAT/SYNGR2/MYH11/PICK1","Hallmark",0.987371134020619
"CD8_CM","D28.covid.m","E2F1 targets (Q3) (M10.0)",19,-0.207642482388819,-0.577228923634437,0.972060795708538,0.995738686003844,0.951258541250908,2272,"tags=32%, list=28%, signal=23%","RANBP1/DCK/TLE4/ARID4A/RFC1/GMNN","BTM",0.997374753883177
"CD8_CM","D28.covid.m","transcription elongation, RNA polymerase II (M234)",10,0.225519659403957,0.511511581585432,0.980063350102478,0.995738686003844,0.951258541250908,6195,"tags=100%, list=77%, signal=23%","POLR2J/UQCRQ/POLR2E/AURKAIP1/POLR2L/UQCR10/TCEB2/NDUFB11/MIF/POLR2I","BTM",0.997374753883177
"CD8_CM","D28.covid.m","transmembrane transport (II) (M191)",10,0.219326693764101,0.49746502946878,0.983789826718837,0.995738686003844,0.951258541250908,2730,"tags=40%, list=34%, signal=26%","ACSL5/SLC19A2/MDFIC/SLC12A2","BTM",0.997374753883177
"CD8_CM","D28.covid.m","GLYCOLYSIS",92,-0.180793428187319,-0.700380906599662,0.987371134020619,0.995738686003844,0.951258541250908,1401,"tags=21%, list=18%, signal=17%","SLC37A4/KIF2A/ALDOA/MDH1/PMM2/TALDO1/PKM/IDUA/GALK1/GLCE/CHPF2/TKTL1/LDHA/HS2ST1/GNE/NASP/FAM162A/NDUFV3/CHST2","Hallmark",0.987371134020619
"CD8_CM","D28.covid.m","nuclear pore complex (M106.0)",12,-0.175100200400802,-0.429167277872855,0.997374753883177,0.997374753883177,0.952821525160399,6599,"tags=33%, list=83%, signal=6%","NUP160/RANBP1/NUPL2/NUP62","BTM",0.997374753883177
"CD8_CM","D28.covid.f","TNFA_SIGNALING_VIA_NFKB",106,-0.421242820613348,-1.67372090187769,0.000946745562130178,0.0535332708528585,0.0497213041977014,1162,"tags=28%, list=15%, signal=25%","SOCS3/EIF1/DNAJB4/IFIT2/RHOB/SAT1/BTG2/KLF9/GADD45B/PHLDA1/IL6ST/TUBB2A/JUNB/SOD2/NR4A2/BIRC2/DDX58/PDLIM5/IL7R/CCNL1/KLF6/AREG/RIPK2/PPP1R15A/ID2/ICAM1/BTG1/CDKN1A/NFKBIA/ATF3","Hallmark",0.0326615705350938
"CD8_CM","D28.covid.f","HYPOXIA",85,-0.433692069694929,-1.6656629220307,0.00138985406532314,0.0535332708528585,0.0497213041977014,1227,"tags=28%, list=15%, signal=24%","TPD52/GAA/PRKCA/PFKP/MIF/HDLBP/FBP1/SLC37A4/DDIT4/PLIN2/ALDOA/CXCR4/WSB1/IGFBP3/KLF6/MYH9/NAGK/DDIT3/TES/PPP1R15A/LDHA/BTG1/CDKN1A/ATF3","Hallmark",0.0326615705350938
"CD8_CM","D28.covid.f","small GTPase mediated signal transduction (M215)",14,-0.738066238115219,-1.90846603827212,0.00169599321602714,0.0535332708528585,0.0497213041977014,389,"tags=36%, list=5%, signal=34%","TAGAP/VAV1/ARAP1/RHOH/GMIP","BTM",0.0809746954076851
"CD8_CM","D28.covid.f","SPERMATOGENESIS",39,-0.532640197999237,-1.76646240282315,0.00217391304347826,0.0535332708528585,0.0497213041977014,1389,"tags=38%, list=17%, signal=32%","HSPA2/ACE/LPIN1/PEBP1/IL12RB2/ARL4A/GMCL1/MTOR/PGS1/PIAS2/SLC12A2/PCSK1N/CAMK4/GSTM3/TLE4","Hallmark",0.0340579710144928
"CD8_CM","D28.covid.f","TLR and inflammatory signaling (M16)",15,0.712632419350362,1.83038105127335,0.00224929709465792,0.0535332708528585,0.0497213041977014,1638,"tags=60%, list=20%, signal=48%","PILRA/TLR1/FPR1/FGR/TLR5/ITGAX/CSF3R/DYSF/MYD88","BTM",0.0809746954076851
"CD8_CM","D28.covid.f","leukocyte differentiation (M160)",10,-0.763452972143385,-1.78837020260831,0.00402457106545224,0.0798206594648027,0.0741368354162254,904,"tags=60%, list=11%, signal=53%","BTG2/JUNB/ADAM8/NR4A2/NAA15/KLF6","BTM",0.0965897055708536
"CD8_CM","D28.covid.f","UV_RESPONSE_UP",70,-0.420953654079908,-1.56266622734335,0.00706633234556645,0.12012764987463,0.111573668614207,1625,"tags=41%, list=20%, signal=33%","CHKA/CDKN1C/TFRC/ARRB2/EIF2S3/HSPA2/TUBA4A/GRPEL1/DNAJB1/POLG2/CNP/RHOB/BTG2/FEN1/SULT1A1/YKT6/ALDOA/IL6ST/POLE3/JUNB/SOD2/FKBP4/ICAM1/CYB5R1/DNAJA1/CCND3/BTG1/NFKBIA/ATF3","Hallmark",0.0830294050604057
"CD8_CM","D28.covid.f","UNFOLDED_PROTEIN_RESPONSE",65,-0.397436021761423,-1.45516848882385,0.0178041543026706,0.264836795252226,0.245978447602686,1068,"tags=25%, list=13%, signal=22%","KHSRP/EIF4EBP1/ERN1/EXOSC1/NOP56/CXXC1/DNAJB9/DDIT4/SEC11A/TUBB2A/ZBTB17/HSP90B1/FUS/GEMIN4/ATF3/TSPYL2","Hallmark",0.167359050445104
"CD8_CM","D28.covid.f","ANDROGEN_RESPONSE",59,-0.394110832851972,-1.41766582295983,0.0293048614266243,0.370535903410294,0.34415099387953,2323,"tags=44%, list=29%, signal=31%","GNAI3/ITGAV/IDI1/APPBP2/PA2G4/STK39/B2M/ELOVL5/CAMKK2/SLC38A2/DBI/INSIG1/TPD52/NGLY1/INPP4B/SAT1/MYL12A/ADRM1/NCOA4/DNAJB9/TMEM50A/PDLIM5/LMAN1/FKBP5/ELK4/CCND3","Hallmark",0.22955474784189
"CD8_CM","D28.covid.f","transmembrane transport (II) (M191)",10,-0.677577134989942,-1.58720812204414,0.0311374708748147,0.370535903410294,0.34415099387953,1975,"tags=70%, list=25%, signal=53%","ATP11C/ACSL5/AXIN2/SLC19A2/MDFIC/SLC12A2/KCNQ1","BTM",0.560474475746664
"CD8_CM","D28.covid.f","INFLAMMATORY_RESPONSE",78,-0.361436034629505,-1.36648944964894,0.0381609195402299,0.412831765935214,0.383435076720013,907,"tags=21%, list=11%, signal=18%","ADRM1/BTG2/CCR7/SEMA4D/IL2RB/PTGER2/IL7R/EMP3/BEST1/KLF6/RIPK2/CD55/GPR132/ICAM1/CDKN1A/NFKBIA","Hallmark",0.248352272727273
"CD8_CM","D28.covid.f","PROTEIN_SECRETION",60,-0.380583326356745,-1.37353809545231,0.0422727272727273,0.417333085363586,0.387615868758748,1753,"tags=32%, list=22%, signal=25%","AP1G1/RAB14/GOLGA4/ICA1/LAMP2/SNAP23/TMED10/IGF2R/TPD52/YKT6/ARFIP1/ARCN1/ARFGAP3/LMAN1/VAMP4/NAPG/SCRN1/DST/BNIP3","Hallmark",0.248352272727273
"CD8_CM","D28.covid.f","viral sensing & immunity; IRF2 targets network (I) (M111.0)",10,-0.652840162239557,-1.52926235906503,0.0474475746663842,0.417333085363586,0.387615868758748,249,"tags=30%, list=3%, signal=29%","AIF1/RIPK2/LY86","BTM",0.589176120513297
"CD8_CM","D28.covid.f","enriched in NK cells (I) (M7.2)",34,0.462190085579223,1.43651147732076,0.0490980100427748,0.417333085363586,0.387615868758748,2515,"tags=65%, list=31%, signal=45%","KLRB1/GZMA/TGFBR3/NKG7/CCL5/CST7/EOMES/GPR56/PRF1/FGFBP2/PLEKHF1/KLRD1/RORA/KLRF1/HOPX/PTGDR/FASLG/GZMB/CTSW/GZMM/KLRC1/GNLY","BTM",0.589176120513297
"CD8_CM","D28.covid.f","platelet activation (I) (M32.0)",16,0.557144668909026,1.4539512890052,0.0652051714446318,0.496299342105263,0.460959141274238,1917,"tags=38%, list=24%, signal=29%","GNAI2/FLNA/ZYX/POR/H1FX/APEH","BTM",0.600563909774436
