"cell.type","term","parameter","setSize","enrichmentScore","NES","P.Value","p.adjust","qvalues","rank","leading_edge","core_enrichment","ont","adj.P.Val"
"CD8_EM","D1.covid.v.hc","DNA_REPAIR",71,0.226312217064813,0.87220609311539,0.755980861244019,0.875740205599507,0.772132614923542,1723,"tags=32%, list=23%, signal=25%","POLR2H/POLR3GL/VPS37B/GUK1/DUT/TAF12/EDF1/RPA2/ADA/DAD1/POLR2E/GTF2H5/UMPS/DCTN4/MRPL40/CMPK2/ITPA/SMAD5/SUPT5H/POLR3C/FEN1/POLR1C/RBX1","Hallmark",0.857710378795243
"CD8_EM","D1.covid.v.hc","BILE_ACID_METABOLISM",48,-0.262502707804764,-0.815482264799765,0.78297410871628,0.88361711919006,0.779077621957948,1515,"tags=23%, list=21%, signal=18%","HSD17B11/PAOX/PXMP2/LIPE/PFKM/MLYCD/LONP2/CROT/EPHX2/CYP46A1/NEDD4","Hallmark",0.857710378795243
"CD8_EM","D1.covid.v.hc","IL6_JAK_STAT3_SIGNALING",43,-0.265179518246566,-0.808135395406204,0.785537190082645,0.88361711919006,0.779077621957948,438,"tags=33%, list=6%, signal=31%","PIM1/CSF1/IFNAR1/IFNGR2/IL7/LEPR/TYK2/PF4/HAX1/CD9/IL17RA/LTB/IL6ST/IL2RA","Hallmark",0.857710378795243
"CD8_EM","D1.covid.v.hc","MYC_TARGETS_V2",28,-0.283395467523428,-0.791078510740312,0.78769320501604,0.88361711919006,0.779077621957948,2236,"tags=43%, list=30%, signal=30%","RRP12/TCOF1/HSPD1/UTP20/MYBBP1A/PRMT3/MCM4/WDR74/WDR43/NOLC1/IMP4/MYC","Hallmark",0.857710378795243
"CD8_EM","D1.covid.v.hc","phosphatidylinositol signaling system (M101)",10,-0.341943866350287,-0.754725156526231,0.793380462724936,0.88361711919006,0.779077621957948,1302,"tags=30%, list=18%, signal=25%","AGL/PIKFYVE/PHTF2","BTM",0.892407481451864
"CD8_EM","D1.covid.v.hc","mitotic cell cycle - DNA replication (M4.4)",12,0.295797396796479,0.751235206032462,0.800542005420054,0.88361711919006,0.779077621957948,675,"tags=17%, list=9%, signal=15%","MCM6/RPA2","BTM",0.892407481451864
"CD8_EM","D1.covid.v.hc","PROTEIN_SECRETION",43,-0.256689660059283,-0.782262526534244,0.822865013774105,0.899768286089442,0.793317967042423,616,"tags=12%, list=8%, signal=11%","SGMS1/MON2/DST/RAB5A/KRT18","Hallmark",0.876530123368068
"CD8_EM","D1.covid.v.hc","mitochondrial cluster (M235)",11,-0.318742306983676,-0.719377525161532,0.837235228539576,0.907004830917874,0.799698366441311,1552,"tags=45%, list=21%, signal=36%","TMEM218/HIBCH/HIBADH/ACADM/NDUFA8","BTM",0.918257992591793
"CD8_EM","D1.covid.v.hc","transcription regulation in cell development (M49)",19,-0.280710371016186,-0.721430508200367,0.853367562669888,0.916000044333733,0.807629368823265,2493,"tags=58%, list=34%, signal=38%","PAK1/GSN/TIMP2/STMN1/PLCG1/C11orf82/CCNB1/LST1/EPB42/VCAN/ANK1","BTM",0.921095147008768
"CD8_EM","D1.covid.v.hc","enriched for TF motif TNCATNTCCYR (M232)",10,-0.304852059505178,-0.67285756806556,0.881587403598972,0.931613888998544,0.821395961510187,1476,"tags=30%, list=20%, signal=24%","TBCK/RAD50/ELP4","BTM",0.932484260800347
"CD8_EM","D1.covid.v.hc","Naive B cell surface signature (S8)",13,-0.283237267509903,-0.666819254861438,0.89134524929445,0.931613888998544,0.821395961510187,1153,"tags=31%, list=16%, signal=26%","CCR6/GABBR1/SLC24A1/HLA-DOA","BTM",0.932484260800347
"CD8_EM","D1.covid.v.hc","E2F_TARGETS",94,0.200782174822569,0.814090979157962,0.897347740667976,0.931613888998544,0.821395961510187,701,"tags=14%, list=10%, signal=13%","CDC25B/PTTG1/SNRPB/MCM6/CKS2/WEE1/RANBP1/DUT/DDX39A/RPA2/CTPS1/GINS4/UBE2S","Hallmark",0.918131723956967
"CD8_EM","D1.covid.v.hc","MYOGENESIS",67,-0.22920576669613,-0.748969820787954,0.899763841511414,0.931613888998544,0.821395961510187,1369,"tags=18%, list=19%, signal=15%","TPM2/AGL/MAPK12/PFKM/SH3BGR/AEBP1/SH2B1/SVIL/MYOM1/PC/ABLIM1/VIPR1","Hallmark",0.918131723956967
"CD8_EM","D1.covid.v.hc","XENOBIOTIC_METABOLISM",67,-0.224218381761214,-0.732672670612597,0.918131723956967,0.942293085113729,0.83081171696937,953,"tags=15%, list=13%, signal=13%","LEAP2/TPST1/DCXR/CROT/CSAD/SLC35D1/PC/CA2/CYB5A/SPINT2","Hallmark",0.918131723956967
"CD8_EM","D1.covid.v.hc","mismatch repair (I) (M22.0)",10,-0.273377307555587,-0.603387723949552,0.938303341902314,0.954621660891919,0.841681716305966,338,"tags=30%, list=5%, signal=29%","SSBP1/SMC1A/TMPO","BTM",0.966736776505414
"CD8_EM","D1.covid.v.hc","nuclear pore complex (M106.0)",10,0.217868463215581,0.523866924600954,0.974854420328216,0.977266268826371,0.861647272559464,422,"tags=10%, list=6%, signal=9%","RANBP1","BTM",0.977266268826371
"CD8_EM","D1.covid.v.hc","blood coagulation (M11.1)",16,0.20799074335528,0.571144301892198,0.977266268826371,0.977266268826371,0.861647272559464,1501,"tags=38%, list=20%, signal=30%","ITGAX/DOK2/LYN/PSAP/ITGAM/CFD","BTM",0.977266268826371
"CD8_EM","D1.covid.m","platelet activation (I) (M32.0)",14,0.832431243866403,2.21118470195337,0.000269469145782808,0.005720152537401,0.00452877573811325,680,"tags=57%, list=9%, signal=52%","PFN1/CORO1A/PPP1CA/TLN1/FLNA/ACTN4/TGFB1/GNAI2","BTM",0.00746842394288852
"CD8_EM","D1.covid.m","NK cell surface signature (S1)",31,0.610207176796614,1.97937301090427,0.000310752019888129,0.005720152537401,0.00452877573811325,720,"tags=45%, list=10%, signal=41%","CD97/RARRES3/ELOVL6/S1PR5/KIR3DL1/KIR2DL3/PTGDR/FASLG/PDGFRB/KIR2DL1/CX3CR1/TGFBR3/ATP9A/ENPP5","BTM",0.00746842394288852
"CD8_EM","D1.covid.m","enriched in NK cells (I) (M7.2)",40,0.657565084234287,2.26345341803804,0.000329489291598023,0.005720152537401,0.00452877573811325,1131,"tags=57%, list=15%, signal=49%","GZMA/SAMD3/NKG7/GZMM/CTSW/CST7/MYBL1/S1PR5/PRF1/ARL4C/ZAP70/PTGDR/TBX21/CCL5/FASLG/GZMH/XCL2/HOPX/TGFBR3/GPR56/IL2RB/EOMES/GNLY","BTM",0.00746842394288852
"CD8_EM","D1.covid.m","PI3K_AKT_MTOR_SIGNALING",52,0.5524314388279,2.00149307037762,0.000362844702467344,0.005720152537401,0.00452877573811325,803,"tags=42%, list=11%, signal=38%","ACTR2/PFN1/CFL1/PPP1CA/STAT2/CALR/RPTOR/NCK1/NFKBIB/ACTR3/VAV3/YWHAB/IL2RG/ARPC3/FASLG/MAPK8/EIF4E/CSNK2B/ARF1/MAPK9/SLC2A1/HSP90B1","Hallmark",0.00380434782608696
"CD8_EM","D1.covid.m","INTERFERON_ALPHA_RESPONSE",71,0.615971412528334,2.38028756232857,0.000396039603960396,0.005720152537401,0.00452877573811325,1052,"tags=41%, list=14%, signal=35%","PSME2/UBE2L6/IRF1/SAMD9L/PSMB9/GBP2/B2M/SP110/PSME1/IFI30/STAT2/IL15/PSMB8/GBP4/DDX60/LAP3/LY6E/IRF9/CASP8/NUB1/PARP9/IRF2/CD74/TRIM26/PARP14/IFI35/TRAFD1/PSMA3/TRIM25","Hallmark",0.00380434782608696
"CD8_EM","D1.covid.m","MYC_TARGETS_V1",96,0.455394729924288,1.8545285393798,0.000458505272810637,0.005720152537401,0.00452877573811325,1190,"tags=32%, list=16%, signal=27%","SNRPB2/TFDP1/KPNB1/HNRNPA2B1/UBE2L3/PSMA7/HSP90AB1/PPIA/SNRPD3/EIF4A1/PSMD8/MCM6/PSMB2/RAN/CCT7/LSM7/HNRNPU/EIF4E/YWHAQ/EIF3J/HSPE1/RANBP1/CYC1/PRDX4/SNRPG/ILF2/RNPS1/PHB/NDUFAB1/SSB/NHP2","Hallmark",0.00380434782608696
"CD8_EM","D1.covid.m","OXIDATIVE_PHOSPHORYLATION",97,0.43160849623162,1.76256570964958,0.000459558823529412,0.005720152537401,0.00452877573811325,946,"tags=26%, list=13%, signal=23%","SDHA/COX8A/COX6B1/MDH2/IDH2/COX6A1/TCIRG1/ISCA1/DLD/CYB5R3/NDUFA1/MRPS12/HADHB/NDUFB1/VDAC2/UQCRC2/ACAT1/TOMM22/NDUFA7/NDUFB2/HSPA9/CYC1/OAT/COX7A2/ACADVL","Hallmark",0.00380434782608696
"CD8_EM","D1.covid.m","MTORC1_SIGNALING",113,0.474511571936681,1.98467136286181,0.000491642084562439,0.005720152537401,0.00452877573811325,1216,"tags=35%, list=17%, signal=30%","ACTR2/CORO1A/G6PD/IFI30/FKBP2/ENO1/CALR/INSIG1/PPIA/DHCR24/ELOVL6/NFKBIB/ACTR3/DDX39A/MTHFD2/GSR/LDLR/SLC2A1/CCT6A/CYP51A1/HSPA9/SLC9A3R1/HSPE1/HSP90B1/HSPA5/PRDX1/ABCF2/SYTL2/PGM1/ADD3/SCD/SLC1A4/PSMA3/ADIPOR2/PSMG1/XBP1/ATP6V1D/ARPC5L/GAPDH/SKAP2","Hallmark",0.00380434782608696
"CD8_EM","D1.covid.m","ALLOGRAFT_REJECTION",117,0.468595807825665,1.96795137465688,0.000502765208647562,0.005720152537401,0.00452877573811325,1427,"tags=38%, list=19%, signal=31%","PSMB10/CCL4/GZMA/GBP2/B2M/GCNT1/ABI1/IL15/CD3D/NCK1/FLNA/ITGAL/JAK2/PRF1/IL12RB1/ZAP70/STAT1/SRGN/CSK/IL2RG/CCL5/FASLG/HLA-DRA/LYN/TGFB1/CD2/FAS/BCL3/EIF3J/CD8A/CD74/HLA-E/IRF8/IL2RB/HLA-A/PRKCB/GPR65/CD40LG/MTIF2/HLA-DQA1/IFNG/FCGR2B/KLRD1/NCR1","Hallmark",0.00380434782608696
"CD8_EM","D1.covid.m","platelet activation (II) (M32.1)",14,0.752936718440247,2.00002362431899,0.000538938291565616,0.005720152537401,0.00452877573811325,951,"tags=57%, list=13%, signal=50%","PFN1/TLN1/FLNA/ACTN4/TGFB1/GNAI2/MAP7D1/NBEAL2","BTM",0.00797887943678498
"CD8_EM","D1.covid.m","INTERFERON_GAMMA_RESPONSE",133,0.621822207297906,2.64704694786227,0.000543478260869565,0.005720152537401,0.00452877573811325,1052,"tags=41%, list=14%, signal=35%","PSMB10/PSME2/UBE2L6/IRF1/SAMD9L/GZMA/PSMB9/B2M/BPGM/SP110/PSME1/IFI30/STAT2/NLRC5/EIF4E3/VAMP5/APOL6/IL15/UPP1/CD38/PSMB8/GBP4/PFKP/DDX60/JAK2/HLA-B/PSMB2/LAP3/STAT1/MTHFD2/ITGB7/ST3GAL5/CCL5/LY6E/IRF9/CASP8/RBCK1/BANK1/FAS/OAS2/CASP3/SAMHD1/XAF1/IRF2/CD74/TRIM26/IRF8/PARP14/IFI35/IL2RB/HLA-A/TRAFD1/PSMA3/TRIM25","Hallmark",0.00380434782608696
"CD8_EM","D1.covid.m","T cell activation (II) (M7.3)",24,0.635609423145207,1.9450576492185,0.000586682311528307,0.005720152537401,0.00452877573811325,675,"tags=33%, list=9%, signal=30%","GZMA/NKG7/CD3D/SP140/IL12RB1/ZAP70/CCL5/PTPN7","BTM",0.00797887943678498
"CD8_EM","D1.covid.m","REACTIVE_OXYGEN_SPECIES_PATHWAY",25,0.596163338729537,1.83327478765486,0.00149835181300569,0.0134851663170512,0.0106765149428746,967,"tags=44%, list=13%, signal=38%","TXN/G6PD/LAMTOR5/PFKP/MBP/LSP1/PDLIM1/GSR/PRDX1/PRDX4/ERCC2","Hallmark",0.00917740485465987
"CD8_EM","D1.covid.m","ANDROGEN_RESPONSE",48,0.480151660513926,1.71530518246036,0.00175500175500176,0.0146668003810861,0.0116120416872297,994,"tags=29%, list=14%, signal=25%","B2M/IQGAP2/INSIG1/SAT1/DHCR24/MAF/TMEM50A/MYL12A/CDC14B/DBI/GSR/SLC26A2/PTK2B/SCD","Hallmark",0.00955500955500956
"CD8_EM","D1.covid.m","T cell differentiation (M14)",12,-0.764390964915504,-1.77580892527554,0.00192461908580593,0.0150120288692863,0.0118853669860296,1346,"tags=83%, list=18%, signal=68%","ITK/CD28/UBASH3A/SPOCK2/BCL11B/NOG/TCF7/LRRN3/TXK/MAL","BTM",0.0218123496391339
"CD8_EM","D1.covid.m","respiratory electron transport chain (mitochondrion) (M219)",11,0.757638773532639,1.87393094445967,0.0023646873357856,0.0172917761429322,0.0136902951019166,766,"tags=45%, list=10%, signal=41%","COX8A/COX6B1/COX6A1/UQCRC2/CYC1","BTM",0.0229712484047744
"CD8_EM","D1.covid.m","enriched in myeloid cells and monocytes (M81)",14,-0.726077464474369,-1.75101120995474,0.0033381020505484,0.022973996465539,0.0181890390370439,1756,"tags=79%, list=24%, signal=60%","CSF1R/FKBP1B/PTGS1/F5/ITGA2B/CLU/SNCA/FCER1G/SPARC/HHEX/ACTN1","BTM",0.0283738674296614
"CD8_EM","D1.covid.m","COMPLEMENT",92,0.368487102019241,1.4904143501131,0.00630914826498423,0.0410094637223975,0.032468131422141,878,"tags=24%, list=12%, signal=21%","PFN1/IRF1/GZMA/PSMB9/CALM1/CTSO/VCPIP1/PLEK/JAK2/CALM3/LAP3/MSRB1/LIPA/L3MBTL4/CCL5/LYN/GNGT2/GNAI2/APOBEC3G/CASP3/HSPA5/IRF2","Hallmark",0.0309148264984227
"CD8_EM","D1.covid.m","GLYCOLYSIS",73,0.389693494169825,1.51240645800869,0.00843034925732638,0.0519132033214308,0.0411008717254693,809,"tags=23%, list=11%, signal=21%","TXN/MDH2/G6PD/ENO1/PPIA/DLD/PFKP/ALDH9A1/SAP30/UGP2/GYS1/PGAM1/SRD5A3/PAM/RBCK1/NSDHL/HSPA5","Hallmark",0.0375533739644539
"CD8_EM","D1.covid.m","WNT_BETA_CATENIN_SIGNALING",17,-0.637868588166754,-1.61504245140403,0.0140471359450601,0.0821757452786015,0.0650604191139625,1067,"tags=41%, list=15%, signal=35%","AXIN2/MYC/PPARD/RBPJ/CCND2/TCF7/LEF1","Hallmark",0.0573591384423287
"CD8_EM","D1.covid.m","enriched in NK cells (II) (M61.0)",14,0.620170571172443,1.64735729188737,0.0175154944758825,0.0975863263656311,0.0772613290164241,983,"tags=57%, list=13%, signal=50%","NKG7/S1PR5/KIR3DL1/KIR2DL3/KIR2DL1/TGFBR3/GPR56/IL2RB","BTM",0.132339291595557
"CD8_EM","D1.covid.m","IL6_JAK_STAT3_SIGNALING",43,0.431386596789742,1.50789614516347,0.0185185185185185,0.0984848484848485,0.0779727095516569,711,"tags=28%, list=10%, signal=25%","IRF1/STAT2/MAP3K8/CD38/IL12RB1/STAT1/IL2RG/TGFB1/IRF9/TNFRSF1B/ITGA4/FAS","Hallmark",0.0698005698005698
"CD8_EM","D1.covid.m","SPERMATOGENESIS",37,-0.508095148615236,-1.51792667309419,0.0216262975778547,0.110012035504739,0.0870990474531447,1142,"tags=30%, list=16%, signal=25%","HSPA2/IFT88/NF2/SLC12A2/AGFG1/ACE/IDE/CAMK4/SPATA6/NCAPH/CDKN3","Hallmark",0.0756920415224913
"CD8_EM","D1.covid.m","FATTY_ACID_METABOLISM",71,0.365072217932997,1.41074219034092,0.0237623762376238,0.115841584158416,0.0917144346013549,1113,"tags=28%, list=15%, signal=24%","UBE2L6/SDHA/MDH2/PSME1/DLD/GLUL/DHCR24/ALDH9A1/HADHB/ALDH3A2/PPARA/RAP1GDS1/ACSS1/TP53INP2/NSDHL/LGALS1/ACADVL/S100A10/ADIPOR2/HSD17B7","Hallmark",0.0776237623762376
"CD8_EM","D1.covid.m","UNFOLDED_PROTEIN_RESPONSE",64,0.364770008823587,1.38248911499475,0.0325634229458538,0.152396819386596,0.120656051336216,1386,"tags=39%, list=19%, signal=32%","CALR/KHSRP/ATP6V0D1/HERPUD1/WIPI1/EIF4A1/EXOC2/MTHFD2/EIF4G1/EIF4EBP1/EIF4E/HSPA9/HSP90B1/YIF1A/HSPA5/PAIP1/SLC1A4/PDIA6/XBP1/NHP2/NFYA/TATDN2/SEC31A/PREB/HYOU1","Hallmark",0.0997254827716774
"CD8_EM","D1.covid.m","HYPOXIA",77,0.342740107281678,1.34339634292834,0.0378756689995883,0.168831168831169,0.133667502088555,1514,"tags=35%, list=21%, signal=28%","AMPD3/ENO1/IDS/PFKP/SAP30/UGP2/ANXA2/S100A4/PLAC8/GYS1/MYH9/PAM/SLC2A1/HSPA5/PGM1/PNRC1/B3GALT6/GAPDH/TKTL1/TNFAIP3/BHLHE40/MT2A/FOSL2/FOXO3/GPI/NAGK/NFIL3","Hallmark",0.106060606060606
"CD8_EM","D1.covid.m","G2M_CHECKPOINT",99,0.318099518204873,1.30277460432874,0.038961038961039,0.168831168831169,0.133667502088555,739,"tags=17%, list=10%, signal=16%","TFDP1/KPNB1/PTTG1/NCL/PRMT5/FOXN3/SAP30/CKS2/MCM6/DDX39A/CUL4A/HNRNPU/TGFB1/CDC25B/HSPA8/TLE3/BCL3","Hallmark",0.106060606060606
"CD8_EM","D1.covid.m","MHC-TLR7-TLR8 cluster (M146)",13,0.596466987790464,1.55449464246363,0.0409309791332263,0.171033019949553,0.135410758034734,1307,"tags=54%, list=18%, signal=44%","HLA-B/HLA-F/HLA-DRA/CD74/HLA-E/HLA-A/HLA-DQA1","BTM",0.268431440845234
"CD8_EM","D1.covid.m","myeloid cell enriched receptors and transporters (M4.3)",13,-0.627900655837165,-1.48855785632132,0.0434227330779055,0.175188267934998,0.138700563007466,548,"tags=31%, list=7%, signal=29%","CLEC4A/LILRA1/AMICA1/SULF2","BTM",0.268431440845234
"CD8_EM","D1.covid.m","APICAL_SURFACE",22,-0.53125993338028,-1.42896285824528,0.0603853739948415,0.235502958579882,0.186453084615651,79,"tags=23%, list=1%, signal=23%","EFNA5/LYPD3/APP/MAL/SULF2","Hallmark",0.155730701355117
"CD8_EM","D1.covid.m","immune activation - generic cluster (M37.0)",114,-0.361396189746019,-1.29432248687903,0.0674578388507183,0.254598940178517,0.201571810487715,1461,"tags=25%, list=20%, signal=20%","CHAF1A/NRGN/HLA-DOA/RGL4/MCTP1/TMEM176A/CSE1L/F5/LAT2/UBASH3A/RAB32/CD7/SVIL/DYSF/ADAP2/RUNX2/AMICA1/MYB/NUP37/ATP8B4/BCL11B/CYFIP1/SAC3D1/CAMK4/CENPL/ACTN1/MAL/SULF2","BTM",0.382261086820737
"CD8_EM","D1.covid.m","IL2_STAT5_SIGNALING",119,-0.355363985450895,-1.27715352035329,0.0761465603190429,0.272495515059957,0.215740938598976,946,"tags=20%, list=13%, signal=18%","DENND5A/PNP/LTB/TIAM1/ITGA6/HIPK2/PHTF2/TRAF1/CCR4/FAM126B/CKAP4/CDKN1C/EMP1/NFKBIZ/CCND2/CYFIP1/SELL/IL2RA/ADAM19/CA2/LCLAT1/TTC39B/COL6A1/SNX9","Hallmark",0.182680901542112
"CD8_EM","D1.covid.m","MITOTIC_SPINDLE",89,0.307920383131678,1.23711138116678,0.0782918149466192,0.272495515059957,0.215740938598976,476,"tags=13%, list=6%, signal=13%","EZR/MAPRE1/ABI1/PXN/NCK1/RALBP1/FLNA/ARF6/MYH9/ACTN4/ARHGAP4/CAPZB","Hallmark",0.182680901542112
"CD8_EM","D1.covid.m","small GTPase mediated signal transduction (M215)",13,0.558461684493651,1.45544634378251,0.0791867308721241,0.272495515059957,0.215740938598976,1634,"tags=54%, list=22%, signal=42%","ARHGAP25/ARHGAP30/ARHGAP4/ARHGDIB/RAC2/ARAP1/ARHGAP9","BTM",0.386062119556735
"CD8_EM","D1.covid.m","CORO1A-DEF6 network (I) (M32.2)",12,0.568918730153797,1.44547527018821,0.0876028670029201,0.279685869895591,0.221433707159802,578,"tags=25%, list=8%, signal=23%","CORO1A/STXBP2/TGFB1","BTM",0.386062119556735
"CD8_EM","D1.covid.m","APICAL_JUNCTION",81,0.310635524844868,1.22939856811008,0.0878151260504202,0.279685869895591,0.221433707159802,680,"tags=20%, list=9%, signal=18%","PFN1/CAP1/MSN/ACTB/ARPC2/ACTG1/INSIG1/MPZL1/CTNNA1/AKT2/CD99/MYH9/ACTN4/INPPL1/MYL12B/GNAI2","Hallmark",0.195588235294118
"CD8_EM","D1.covid.m","T cell activation (I) (M7.1)",41,-0.439843264693931,-1.33436205341327,0.0897491039426523,0.279685869895591,0.221433707159802,1039,"tags=32%, list=14%, signal=27%","CD28/DPP4/CD27/IKZF1/CD7/PRKCQ/IL7R/BCL11B/TCF7/CAMK4/LEF1/CCR7/TXK","BTM",0.386062119556735
"CD8_EM","D1.covid.m","enriched in B cells (I) (M47.0)",17,-0.545969917681486,-1.38236089784476,0.0908381457780553,0.279685869895591,0.221433707159802,2257,"tags=53%, list=31%, signal=37%","CR2/CD79A/E2F5/RALGPS2/HLA-DOB/KIAA0125/FCRL1/AFF3/ADAM28","BTM",0.386062119556735
"CD8_EM","D1.covid.m","MYOGENESIS",67,-0.390937199102328,-1.29579699854982,0.0939606362901051,0.281881908870315,0.223172361498765,1418,"tags=30%, list=19%, signal=24%","NQO1/SH3BGR/PDE4DIP/CRAT/MYOM2/OCEL1/MAPK12/SH2B1/SVIL/CLU/MYOM1/AEBP1/PFKM/ABLIM1/SPARC/TPM2/MYLK/PC/APP/VIPR1","Hallmark",0.200177007748485
"CD8_EM","D1.covid.m","TNFA_SIGNALING_VIA_NFKB",106,0.289070955688301,1.19569182395605,0.100480769230769,0.29390625,0.232692307692308,1544,"tags=30%, list=21%, signal=24%","CCL4/IRF1/CFLAR/MAP3K8/SAT1/PLEK/KLF10/B4GALT5/LITAF/KLF2/CCL5/RHOB/LDLR/BTG3/BCL3/PNRC1/DUSP5/ZC3H12A/CD83/RELA/RNF19B/TNFAIP3/MSC/BHLHE40/ETS2/EHD1/FOSL2/DUSP2/GFPT2/TGIF1/NFIL3/TNFSF9","Hallmark",0.205148237179487
"CD8_EM","D1.covid.m","leukocyte activation and migration (M45)",11,0.569059856462934,1.40750303644502,0.103258013662638,0.294663112159235,0.233291532793636,679,"tags=45%, list=9%, signal=41%","ITGAL/INPP5D/CD48/ITGA4/CD2","BTM",0.413032054650552
"CD8_EM","D1.covid.m","APOPTOSIS",88,0.301012484118958,1.20877909486464,0.106813186813187,0.297551020408163,0.235577955878708,890,"tags=23%, list=12%, signal=20%","IRF1/ANXA1/CFLAR/SAT1/CD38/PRF1/VDAC2/FASLG/CASP8/CDC25B/PDGFRB/RHOB/GSR/CD2/TGFBR3/FAS/BTG3/CASP3/WEE1/ERBB2","Hallmark",0.209353846153846
"CD8_EM","D1.covid.m","NOTCH_SIGNALING",13,-0.570867553897469,-1.35335004729377,0.117177522349936,0.318831863138198,0.252426486335236,817,"tags=31%, list=11%, signal=27%","FBXW11/PPARD/MAML2/PRKCA","Hallmark",0.220834561351803
"CD8_EM","D1.covid.m","T cell differentiation (Th2) (M19)",13,-0.568431617643234,-1.34757519737916,0.121487867177522,0.323047283176594,0.255763930900047,1039,"tags=31%, list=14%, signal=26%","CD28/DPP4/UBASH3A/MAL","BTM",0.458954164892862
"CD8_EM","D1.covid.m","E2F1 targets (Q3) (M10.0)",13,0.516168606553132,1.34522337349647,0.133493846976993,0.347084002140182,0.274794351671939,875,"tags=31%, list=12%, signal=27%","ZNF367/MCM6/RANBP1/WEE1","BTM",0.477767452338712
"CD8_EM","D1.covid.m","KRAS_SIGNALING_DN",37,-0.420478838107843,-1.2561742531395,0.151239907727797,0.384675417481571,0.304556335927829,2227,"tags=51%, list=30%, signal=36%","STAG3/TFCP2L1/GTF3C5/LFNG/MX1/CALCB/KRT1/DLK2/PDK2/PLAG1/ZBTB16/EDAR/CCR8/LYPD3/MEFV/SNN/SLC16A7/CCDC106/GP1BA","Hallmark",0.274472425135632
"CD8_EM","D1.covid.m","Activated (LPS) dendritic cell surface signature (S11)",14,0.482936735589597,1.28282345192512,0.161142549178119,0.394234369150131,0.312124376835012,1124,"tags=29%, list=15%, signal=24%","CD58/SLC43A2/TMCC3/TTYH2","BTM",0.547884667205605
"CD8_EM","D1.covid.m","EPITHELIAL_MESENCHYMAL_TRANSITION",60,0.314451673642251,1.17450229137296,0.161737177087233,0.394234369150131,0.312124376835012,1378,"tags=35%, list=19%, signal=29%","SAT1/IL15/FLNA/COL6A2/TPM4/GLIPR1/EMP3/TGFB1/PDGFRB/RHOB/TGFBR3/FAS/LGALS1/SGCB/MEST/DAB2/IL32/GPX7/TNFAIP3/QSOX1/WIPF1","Hallmark",0.283040059902658
"CD8_EM","D1.covid.m","enriched in NK cells (receptor activation) (M61.2)",12,0.500711223049806,1.27217764517707,0.173347491372445,0.413911356950532,0.327703098620304,735,"tags=42%, list=10%, signal=38%","KIR3DL1/KIR2DL3/ZAP70/KIR2DL1/CD244","BTM",0.552743652743653
"CD8_EM","D1.covid.m","enriched in antigen presentation (I) (M71)",10,0.537893438648779,1.29080096292728,0.179112137541699,0.419122401847575,0.331828802182516,2225,"tags=70%, list=30%, signal=49%","HLA-DRA/CD74/HLA-DQA1/ASPH/HLA-DPA1/HMOX1/HLA-DPB1","BTM",0.552743652743653
"CD8_EM","D1.covid.m","cell cycle (III) (M103)",23,0.402548079271556,1.21441987008443,0.192171865803414,0.438943488943489,0.347521610679505,368,"tags=13%, list=5%, signal=12%","TFDP1/PTTG1/MCM6","BTM",0.552743652743653
"CD8_EM","D1.covid.m","CD4 T cell surface signature Th2-stimulated (S7)",10,-0.56910008234962,-1.25685305146102,0.195085995085995,0.438943488943489,0.347521610679505,2026,"tags=60%, list=28%, signal=44%","TMEM200A/CLDND1/GPR15/CD28/SLC4A7/MAL","BTM",0.552743652743653
"CD8_EM","D1.covid.m","T cell activation and signaling (M5.1)",18,0.423669511801574,1.20236532382527,0.21454647570907,0.468938995843883,0.37126974029925,1109,"tags=44%, list=15%, signal=38%","CD3D/IL12RB1/ZAP70/IL2RG/HLA-DRA/CD2/BIN2/PRKACB","BTM",0.555185769058601
"CD8_EM","D1.covid.m","myeloid, dendritic cell activation via NFkB (I) (M43.0)",11,0.49510560564888,1.22458584171301,0.217813977929585,0.468938995843883,0.37126974029925,1742,"tags=55%, list=24%, signal=42%","MAP3K8/CCL5/BCL3/CD83/SAMSN1/TNF","BTM",0.555185769058601
"CD8_EM","D1.covid.m","chaperonin mediated protein folding (I) (M204.0)",11,0.493205677650895,1.21988659189628,0.22044140830268,0.468938995843883,0.37126974029925,1763,"tags=45%, list=24%, signal=35%","CCT7/CCT6A/HSPE1/CCT3/CCT2","BTM",0.555185769058601
"CD8_EM","D1.covid.m","DNA_REPAIR",71,0.288497375661558,1.11483536587025,0.22970297029703,0.47991513437058,0.379959800491327,1342,"tags=25%, list=18%, signal=21%","POLR2H/TAF12/ADA/GUK1/POLR3GL/POLR2E/FEN1/NELFE/POLR1C/VPS37B/RBX1/EDF1/ERCC2/ITPA/POLD4/TSG101/DUT/CMPK2","Hallmark",0.388118811881188
"CD8_EM","D1.covid.m","lymphocyte generic cluster (M60)",10,0.499936965789054,1.19971553931673,0.238131896330511,0.488797050362627,0.386991816751338,1265,"tags=40%, list=17%, signal=33%","DHCR24/BANK1/CD2/DTX3","BTM",0.578320319659812
"CD8_EM","D1.covid.m","Monocyte surface signature (S4)",38,-0.379655589869062,-1.13777994152541,0.265447213020308,0.535471102127173,0.423944732228441,887,"tags=29%, list=12%, signal=26%","BRI3/C5AR1/MCTP1/ABCA1/DYSF/MBOAT7/KCNQ1/AMICA1/TMEM71/C10orf54/IL6R","BTM",0.614811449341209
